StrainID,Coverage,Assembly,Hybrid,NcontigsLonger0bp,NcontigsLonger1000bp,NcontigsLonger5000bp,NcontigsLonger10000bp,NcontigsLonger25000bp,NcontigsLonger50000bp,TotalLengthContigAbove0,TotalLengthContigAbove1000,TotalLengthContigAbove5000,TotalLengthContigAbove10000,TotalLengthContigAbove25000,TotalLengthContigAbove50000,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,NunalignedContigs,UnalignedLength,GenomeFraction,DuplicationRatio,NsPer100kbp,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9137,185,AES-1R,1,130,58,44,42,37,28,6244180,6216597,6185402,6174908,6094183,5763506,74,662138,6227777,6343337,66.5,66.51,254750,254750,139671,122659,7,7,15,16,49,21,4844177,33,5 + 9 part,57398,92.984,1.046,0,485.8,10.27,362500,5903475,121590,119091,56047,55375,16,17,35,36
9137,185,ATCC_27853,1,139,63,48,45,39,29,6245116,6215512,6181755,6164581,6070633,5699390,80,662138,6227675,6827737,66.5,66.11,234498,209554,121695,97934,8,10,17,21,50,26,5087409,51,3 + 9 part,123102,85.441,1.046,0,455.94,8.78,340807,5842435,108774,94297,52125,38410,18,21,38,48
9137,185,B136-33,1,133,59,45,43,38,29,6245056,6216714,6185519,6175025,6094300,5763623,75,662138,6227894,6421010,66.5,66.42,254750,254750,115577,112515,7,7,16,17,56,23,5053937,61,1 + 12 part,65965,91.329,1.051,0,980.22,19.56,291704,5870414,104110,97735,47920,45890,20,21,43,46
9137,185,BAMCPA07-48,1,132,59,45,43,38,29,6244630,6216723,6185528,6175034,6094309,5763632,75,662138,6227903,7021552,66.5,66.03,254750,232238,115577,91064,7,9,16,21,64,24,5074905,56,2 + 9 part,56094,83.997,1.046,0,978.04,22.47,535560,5904395,104110,76473,45891,31183,19,23,43,59
9137,185,Carb01_63,1,132,59,45,43,38,29,6244518,6216599,6185404,6174910,6094185,5763508,75,662138,6227779,7497593,66.5,65.6,234498,209554,131798,50897,8,10,16,27,62,30,5565131,54,7 + 8 part,80756,78.443,1.045,0,523.51,11.46,653020,5888319,119226,79368,49025,18673,17,24,38,69
9137,185,clc,0,154,65,55,48,42,27,6243716,6213516,6191816,6144652,6042531,5496825,76,661133,6221589,6264404,66.5,66.56,210384,210384,121504,121504,9,9,18,18,39,20,4239849,45,3 + 14 part,84510,94.286,1.039,6.14,497.86,10.89,547098,5911004,107370,107370,55021,55021,19,19,40,40
9137,185,Cu1510,1,137,58,44,42,37,28,6246536,6216468,6185273,6174779,6094054,5763377,74,662138,6227648,6123018,66.5,66.65,254750,254750,139671,139671,7,7,15,15,70,28,5373660,98,6 + 22 part,65184,94.225,1.068,0,959.28,28.22,561635,5772535,95792,96147,40180,42553,18,17,43,41
9137,185,DHS01,1,132,58,44,42,37,28,6244886,6216597,6185402,6174908,6094183,5763506,74,662138,6227777,7055752,66.5,65.76,254750,232238,139671,91064,7,9,15,21,49,20,4512039,31,1 + 9 part,138228,82.328,1.048,0,479.63,10.33,341084,5813416,107584,76902,55617,30040,18,23,39,54
9137,185,DK2,1,134,58,44,42,37,28,6245481,6215630,6184435,6173941,6093216,5762539,76,662138,6228359,6402658,66.5,66.27,254750,254750,139671,121695,7,7,15,16,33,20,4072794,49,5 + 7 part,97744,91.956,1.041,0,494.56,10.67,659956,5893139,150301,147922,71028,56047,12,13,27,30
9137,185,DSM_50071,1,134,59,45,43,38,29,6245214,6216589,6185394,6174900,6094175,5763502,75,662138,6227769,6317050,66.5,66.52,254750,254750,115577,115577,7,7,16,16,37,17,4590724,40,2 + 9 part,39618,94.472,1.037,0,492.46,9.85,362731,5973298,119226,117632,56202,56101,17,18,36,37
9137,185,F22031,1,136,60,45,43,38,29,6245794,6216711,6184514,6174020,6093295,5762618,76,662138,6227891,6603099,66.5,66.22,254750,234498,115577,109372,7,8,16,18,50,23,4952156,49,1 + 11 part,54817,89.59,1.044,0,499.69,10.33,454649,5920775,107584,101316,52414,45891,15,17,35,41
9137,185,F23197,1,132,58,44,42,37,28,6244752,6216481,6185286,6174792,6094067,5763390,74,662138,6227661,6535112,66.5,66.21,254750,234498,139671,115577,7,8,15,17,40,21,4380038,41,7 + 7 part,63296,90.719,1.04,0,528.17,12.08,375184,5933406,132035,113891,69250,54859,15,16,33,37
9137,185,F30658,1,132,59,45,43,38,29,6244748,6216599,6185404,6174910,6094185,5763508,76,662138,6228345,7273258,66.5,65.76,234498,209554,131798,71028,8,10,16,24,54,25,4956355,45,6 + 6 part,57295,81.152,1.046,0,508.38,11.52,375537,5907976,121271,113528,55530,28834,18,22,36,54
9137,185,F63912,1,133,59,45,43,38,29,6245035,6216744,6185549,6175055,6094330,5763653,75,662138,6227924,6641519,66.5,66.23,254750,234498,115577,109372,7,8,16,18,39,18,4672736,30,2 + 8 part,52936,90.128,1.032,0,486.98,11.04,362731,5990930,115046,106660,61210,50274,16,18,35,40
9137,185,F9670,1,134,59,45,43,38,29,6245213,6216592,6185397,6174903,6094178,5763501,75,662138,6227772,6794354,66.5,66.15,254750,234498,115577,106417,7,8,16,19,51,25,4987975,36,1 + 6 part,35264,87.465,1.042,0,470.12,13.41,375037,5948037,112143,101316,53625,44215,16,19,36,45
9137,185,F9676,1,131,58,44,42,37,28,6244504,6216594,6185399,6174905,6094180,5763503,74,662138,6227774,6368008,66.5,66.47,254750,254750,139671,122659,7,7,15,16,35,18,4017313,38,1 + 8 part,54198,93.341,1.039,0,477.34,11.47,375184,5949736,121676,119752,69481,59607,15,16,32,34
9137,185,FRD1,1,131,59,45,43,38,29,6244182,6216599,6185404,6174910,6094185,5763508,75,662138,6227779,6712339,66.5,66.09,234498,232238,131798,109372,8,9,16,19,50,23,4741773,42,7 + 7 part,58422,88.003,1.044,0,497.54,15.63,527988,5912169,124821,122136,55377,47572,16,18,33,40
9137,185,H27930,1,133,59,45,43,38,29,6244924,6216592,6185397,6174903,6094178,5763501,75,662138,6227772,6598021,66.5,66.23,254750,234498,115577,109372,7,8,16,18,48,24,5049655,33,3 + 9 part,63432,89.392,1.045,0,489.56,11,454667,5903736,121682,98204,49716,45859,15,17,36,42
9137,185,H47921,1,131,59,45,43,38,29,6244175,6216592,6185397,6174903,6094178,5763501,75,662138,6227772,6836415,66.5,66.07,254750,234498,115577,97934,7,8,16,20,66,25,4943600,34,1 + 6 part,34843,86.55,1.047,0,642.18,13.22,362731,5921891,105895,102972,51127,37492,19,22,40,49
9137,185,H5708,1,134,60,46,44,39,30,6244846,6216601,6185406,6174912,6094187,5763514,76,662138,6227781,6351710,66.5,66.5,234498,234498,115577,115577,8,8,17,17,37,19,4466833,46,1 + 9 part,54329,93.255,1.042,0,508.25,11.24,537971,5927660,119752,119752,62185,55377,15,15,32,33
9137,185,idba,0,120,71,59,54,47,30,6235086,6215077,6188807,6157905,6043857,5385954,85,655180,6225058,6264404,66.5,66.56,203263,203263,99721,98877,9,9,20,21,40,24,4391423,30,2 + 10 part,96055,94.363,1.037,0,495.38,11.03,548042,5915098,107582,107582,48987,48275,19,19,40,41
9137,185,idba_ud,0,139,70,55,50,43,32,6243583,6215804,6182047,6151437,6037303,5616857,87,655180,6227967,6264404,66.5,66.56,209554,209554,99724,99724,9,9,20,20,40,24,4599881,34,2 + 9 part,93461,94.364,1.038,0,496.06,11.06,548042,5918625,107582,107582,55021,54161,19,19,39,40
9137,185,IOMTU_133,1,135,59,45,43,38,29,6245916,6216730,6185535,6175041,6094316,5763639,75,662138,6227910,6897018,66.5,65.98,254750,234498,115577,97934,7,8,16,20,70,28,5269028,54,2 + 5 part,35500,85.984,1.044,0,976.69,19.68,524929,5936405,104110,82913,45290,31020,18,22,43,56
9137,185,LES431,1,135,59,45,43,38,29,6245844,6216643,6185448,6174954,6094229,5763552,76,662138,6228389,6550070,66.5,66.34,254750,234498,115577,109372,7,8,16,18,35,18,4009975,29,7 + 8 part,63112,90.52,1.04,0,444.43,10.12,375183,5935407,121816,116708,71028,55745,15,16,32,36
9137,185,LESB58,1,135,59,45,43,38,29,6245844,6216643,6185448,6174954,6094229,5763552,76,662138,6228389,6601757,66.5,66.3,254750,234498,115577,109372,7,8,16,18,38,20,4092573,28,7 + 8 part,63112,89.814,1.04,0,444.37,9.73,375183,5935152,121816,116840,69481,55745,15,16,32,36
9137,185,M1608,1,132,59,45,43,38,29,6244678,6216730,6185535,6175041,6094316,5763639,75,662138,6227910,6475385,66.5,65.96,254750,234498,115577,112522,7,8,16,17,70,28,5148922,49,2 + 11 part,369064,86.362,1.048,0,950.27,20.1,651389,5599344,93384,83217,32960,28345,17,19,46,52
9137,185,M18,1,134,58,44,42,37,28,6245699,6216594,6185399,6174905,6094180,5763503,74,662138,6227774,6327754,66.5,66.5,254750,254750,139671,122659,7,7,15,16,41,20,4494150,35,1 + 8 part,38280,93.993,1.041,0,477.6,10.88,342417,5952416,124821,120792,59607,56093,15,16,33,34
9137,185,M37351,1,132,59,45,43,38,29,6244678,6216730,6185535,6175041,6094316,5763639,75,662138,6227910,6897231,66.5,65.97,254750,234498,115577,97934,7,8,16,20,76,31,5500730,56,2 + 8 part,56029,85.469,1.047,0,963.56,19.56,651383,5899419,93318,76568,38410,28345,18,22,44,59
9137,185,MTB-1,1,132,59,45,43,38,29,6244671,6216723,6185528,6175034,6094309,5763632,75,662138,6227903,6580038,66.5,66.24,254750,234498,115577,109372,7,8,16,18,53,24,5027239,56,2 + 9 part,41673,90.222,1.042,0,974.3,19.57,537980,5942108,112220,111061,47920,41626,16,17,37,43
9137,185,N17-1,1,131,58,44,42,37,28,6244525,6216596,6185401,6174907,6094182,5763505,74,662138,6227776,6370730,66.5,66.41,254750,254750,139671,122659,7,7,15,16,39,19,4420802,35,7 + 8 part,62335,92.929,1.041,0,489.2,9.75,362729,5925965,141160,141160,59607,56047,15,15,32,34
9137,185,NCGM_1900,1,134,59,45,43,38,29,6245340,6216727,6185532,6175038,6094313,5763636,75,662138,6227907,6814936,66.5,65.98,254750,234498,115577,97934,7,8,16,20,75,26,5246165,58,2 + 6 part,36282,85.313,1.065,0,973.09,19.8,263833,5820424,82913,75313,42339,28340,22,26,49,62
9137,185,NCGM_1984,1,134,59,45,43,38,29,6245340,6216727,6185532,6175038,6094313,5763636,75,662138,6227907,6850954,66.5,65.96,254750,234498,115577,97934,7,8,16,20,74,26,5246165,58,2 + 6 part,36282,84.865,1.065,0,972.73,19.61,263833,5820143,82913,75313,42339,27208,22,26,49,63
9137,185,NCGM257,1,136,59,45,43,38,29,6246026,6216730,6185535,6175041,6094316,5763639,74,662138,6227315,7090694,66.5,65.91,254750,232238,115577,76745,7,9,16,22,64,29,5451221,56,1 + 7 part,36897,83.994,1.039,0,1001.3,21.07,276072,5960455,96406,76625,47920,31377,22,27,45,62
9137,185,NCTC10332,1,134,59,45,43,38,29,6245214,6216589,6185394,6174900,6094175,5763502,75,662138,6227769,6316979,66.5,66.52,254750,254750,115577,115577,7,7,16,16,36,16,4560567,40,2 + 9 part,42249,94.471,1.036,0,492.47,11.93,362731,5973008,119226,117632,56202,56101,17,18,36,37
9137,185,PA1,1,132,59,45,43,38,29,6244501,6216591,6185396,6174902,6094177,5763500,75,662138,6227771,6498072,66.5,66.35,254750,234498,115577,112401,7,8,16,17,45,21,4750385,33,1 + 10 part,39640,91.299,1.043,0,533.22,10.59,382266,5937635,113070,112344,55377,49546,15,16,33,37
9137,185,PA1R,1,132,59,45,43,38,29,6244501,6216591,6185396,6174902,6094177,5763500,75,662138,6227771,6309305,66.5,66.29,254750,254750,115577,115577,7,7,16,16,41,18,4398577,34,1 + 13 part,269205,90.61,1.042,0,520.46,10.34,382266,5724221,112344,112344,49546,48987,16,16,35,36
9137,185,PA1RG,1,132,59,45,43,38,29,6244501,6216591,6185396,6174902,6094177,5763500,75,662138,6227771,6500439,66.5,66.34,254750,234498,115577,112401,7,8,16,17,45,22,4984883,32,1 + 10 part,39640,91.261,1.043,0,528.11,10.5,382266,5937515,113070,112344,55377,49546,15,16,33,37
9137,185,PA7,1,218,67,52,47,41,31,6272157,6216037,6182280,6151516,6057568,5686363,84,655180,6228200,6588339,66.5,66.45,209554,209554,115577,99724,9,9,18,21,12,6,724954,10,15 + 44 part,4159762,26.633,1.179,0,3826.36,124.64,97414,1757970,-,,,,,,,
9137,185,PAO1,1,132,59,45,43,38,29,6244501,6216591,6185396,6174902,6094177,5763500,75,662138,6227771,6264404,66.5,66.56,254750,254750,115577,115577,7,7,16,16,42,23,5053307,35,2 + 9 part,57438,94.366,1.044,0,483.99,11.08,548042,5918568,113000,113000,69271,69271,16,16,35,35
9137,185,PAO1_Orsay,1,132,59,45,43,38,29,6244501,6216591,6185396,6174902,6094177,5763500,75,662138,6227771,6276469,66.5,66.54,254750,254750,115577,115577,7,7,16,16,43,24,5124335,34,2 + 9 part,57438,94.182,1.044,0,496.57,10.61,548042,5918315,113000,113000,56202,56202,16,16,35,35
9137,185,RP73,1,132,59,45,43,38,29,6244673,6216744,6185549,6175055,6094330,5763653,75,662138,6227924,6342034,66.5,66.46,254750,254750,115577,115577,7,7,16,16,35,18,4557822,32,1 + 8 part,52383,93.884,1.037,0,481.61,11.22,336775,5961441,116982,116982,71028,69481,17,17,34,35
9137,185,S86968,1,135,59,45,43,38,29,6245628,6216593,6185398,6174904,6094179,5763502,75,662138,6227773,6951288,66.5,66.04,254750,232238,115577,91064,7,9,16,21,62,26,5140232,34,1 + 6 part,35264,84.463,1.055,0,468.96,9.95,341125,5877685,104446,80517,47263,32611,18,22,41,54
9137,185,SCV20265,1,134,59,45,43,38,29,6245417,6216591,6185396,6174902,6094177,5763500,76,662138,6228337,6725183,66.5,66.25,254750,234498,115577,106417,7,8,16,19,41,20,4459724,43,3 + 6 part,53573,88.782,1.034,0,489.99,9.88,538063,5975270,111888,106417,59479,52414,17,19,35,42
9137,185,sga,0,465,148,121,109,80,41,6291057,6211808,6147324,6064006,5554776,4115224,178,234323,6233318,6264404,66.49,66.56,80475,80475,43700,43700,25,25,54,54,32,27,2166877,31,2 + 25 part,192283,94.34,1.022,0,497.61,11,228316,5922727,55104,55104,29318,29183,33,33,71,72
9137,185,sgvi,0,100,48,40,38,34,27,6259475,6237079,6221168,6209106,6145217,5883888,59,662162,6244770,6264404,66.49,66.56,254990,254990,174093,174093,8,8,15,15,46,22,5038644,38,2 + 6 part,37527,94.58,1.048,0,500.87,11.12,547946,5934722,110605,110605,64638,64638,18,18,37,37
9137,185,SJTD-1,1,135,59,45,43,38,29,6245405,6216591,6185396,6174902,6094177,5763500,74,662138,6227176,6243825,66.5,66.5,254750,254750,115577,115577,7,7,16,16,24,18,4418525,43,1 + 7 part,52026,95.187,1.039,0,455.4,9.73,343585,5949688,138033,138033,72049,71517,13,13,28,29
9137,185,soapdenovo2,0,26656,2125,22,0,0,0,8274722,3900050,128744,0,0,0,3979,7552,5242125,6264404,66.41,66.56,1547,1314,990,705,1091,1450,2157,3074,12,12,26608,9,188 + 61 part,265491,79.281,1.002,0,472.31,8.92,7552,4971566,1466,1228,899,608,1131,1512,2272,3302
9137,185,T38079,1,134,59,45,43,38,29,6245214,6216593,6185398,6174904,6094179,5763502,75,662138,6227773,6809437,66.5,66.15,254750,234498,115577,106417,7,8,16,19,50,25,4987976,36,1 + 6 part,35264,87.292,1.042,0,470.23,10.43,375037,5949752,112143,106261,53625,44215,16,18,35,44
9137,185,T52373,1,131,58,44,42,37,28,6244522,6216593,6185398,6174904,6094179,5763502,74,662137,6227773,6322459,66.5,66.51,254750,254750,139671,122659,7,7,15,16,24,17,3397532,31,1 + 5 part,33599,95.476,1.026,0,437.51,11.35,560398,6041072,153757,153757,72049,71531,10,10,24,25
9137,185,T63266,1,132,58,44,42,37,28,6244877,6216594,6185399,6174905,6094180,5763503,74,662137,6227774,6456866,66.5,66.33,254750,234498,139671,115577,7,8,15,17,36,23,4540831,37,6 + 6 part,56892,91.129,1.049,0,475.11,11.51,375184,5889712,160146,141080,68251,55523,13,14,30,32
9137,185,UCBPP-PA14,1,132,59,45,43,38,29,6244678,6216730,6185535,6175041,6094316,5763639,75,662138,6227910,6537648,66.5,66.29,254750,234498,115577,109372,7,8,16,18,61,27,5309771,56,2 + 8 part,55719,89.808,1.051,0,988.63,20.88,651383,5876235,100435,99715,45891,42546,17,18,39,44
9137,185,USDA-ARS-USMARC-41639,1,131,58,44,42,37,28,6244650,6216595,6185400,6174906,6094181,5763504,74,662138,6227775,6364583,66.5,66.39,254750,254750,139671,122659,7,7,15,16,49,21,4800376,38,3 + 7 part,56916,93.14,1.041,0,483.79,10.36,438555,5933309,116770,114900,55441,54859,16,17,34,36
9137,185,VA-134,1,131,58,44,42,37,28,6244506,6216596,6185401,6174907,6094182,5763505,74,662138,6227776,6400418,66.5,66.42,254750,254750,139671,122659,7,7,15,16,35,17,4342140,33,2 + 7 part,38762,93.596,1.033,0,482.31,11,362731,5996148,134411,134411,58062,55377,15,15,33,35
9137,185,velvet_57,0,143,90,76,70,61,35,6197710,6181315,6150069,6111058,5960160,4980819,101,505161,6188760,6264404,66.57,66.56,133515,133515,72452,69653,15,15,30,31,38,22,3336192,43,2 + 13 part,116011,94.115,1.03,39.78,495.55,11.72,398202,5898816,80174,79475,41444,38402,23,24,50,51
9137,185,velvet_optimiser,0,148,105,89,80,66,41,6246624,6229978,6188493,6128265,5889597,4912261,118,406129,6239160,6264404,66.5,66.56,103773,103111,60029,58239,18,19,37,38,36,24,2753275,37,2 + 15 part,135820,94.508,1.031,33.9,500.49,11.47,399496,5930190,77739,77739,37076,35369,24,24,54,55
9137,185,velvet_parametrized,0,159,106,88,81,62,34,6187798,6171039,6127075,6082659,5756837,4704231,118,624964,6179453,6264404,66.6,66.56,106702,106702,54883,52826,15,15,33,34,37,24,3356089,47,4 + 13 part,118894,93.966,1.03,138.85,496.5,12.98,517675,5890115,79393,77435,37244,34589,23,24,52,54
9137,185,velvet_unknown,0,80891,1,0,0,0,0,9974397,1035,0,0,0,0,14,1035,8611,6264404,54.77,66.56,579,-,551,-,6,-,10,-,0,0,0,0,7 + 0 part,4805,0.061,1,0,420.39,0,579,3806,-,-,-,-,-,-,-,-
9137,185,VRFPA04,1,138,62,48,46,40,30,6245894,6216840,6185645,6175151,6081141,5707462,78,662138,6228020,6818030,66.5,66.48,234498,209554,115577,97934,8,10,18,22,424,44,6087788,151,4 + 5 part,37008,83.371,1.089,0,967.04,28.92,78001,5695874,23593,20176,10517,6800,78,91,176,225
9137,185,W16407,1,131,59,45,43,38,29,6244174,6216591,6185396,6174902,6094177,5763500,75,662138,6227771,6829406,66.5,65.93,254750,234498,115577,97934,7,8,16,20,50,24,4571582,37,2 + 8 part,56136,87.266,1.036,0,494.26,12.74,375184,5965531,114841,104928,52127,38586,17,19,36,46
9137,185,W36662,1,133,58,44,42,37,28,6245438,6216581,6185386,6174892,6094167,5763490,75,662138,6228327,6804266,66.5,66.17,254750,234498,139671,106402,7,8,15,19,43,19,4422064,39,4 + 8 part,39484,87.475,1.04,0,479.55,10.16,537328,5957400,114574,106402,50274,45891,15,18,35,43
9137,185,W45909,1,132,59,45,43,38,29,6244520,6216591,6185396,6174902,6094177,5763500,75,662138,6227771,6803881,66.5,66.25,254750,234498,115577,106417,7,8,16,19,39,16,4125153,44,1 + 9 part,56477,87.003,1.043,0,493.02,11.22,375184,5924971,114746,107531,58098,47664,17,20,36,45
9137,185,W60856,1,134,59,45,43,38,29,6245375,6216746,6185551,6175057,6094332,5763655,75,662138,6227926,6907606,66.5,66.18,254750,234498,115577,97934,7,8,16,20,50,23,4970784,37,1 + 8 part,53813,86.054,1.039,0,460.24,11.2,341131,5950098,98326,76473,51747,41735,18,22,40,51
9137,185,X78812,1,136,60,45,43,38,29,6245782,6216711,6184514,6174020,6093295,5762618,76,662138,6227891,6371121,66.5,66.42,254750,254750,115577,115577,7,7,16,16,40,22,4835782,41,0 + 10 part,54846,93.581,1.035,0,490.53,11.24,362731,5967225,116872,116872,55521,55377,16,16,34,36
9137,185,YL84,1,133,58,44,42,37,28,6245229,6216592,6185397,6174903,6094178,5763501,74,662137,6227772,6433441,66.5,66.43,254750,254750,139671,122659,7,7,15,16,39,24,4827624,35,2 + 8 part,58332,92.507,1.037,0,497.41,10.35,362731,5956097,130697,130697,56101,53570,14,14,30,33
9138,134,12-4-4_59,1,151,81,59,49,45,39,6868081,6839178,6794985,6734620,6658587,6419895,100,588668,6852343,6431911,66.06,66.35,267993,268370,92745,130215,10,9,21,18,40,23,4538285,39,19 + 17 part,356998,93.338,1.082,0,461.14,9.33,349651,6009215,91183,98633,44118,50973,20,18,49,42
9138,134,8380,1,148,80,59,50,46,40,6866667,6838447,6794813,6742729,6666696,6428134,100,588668,6852040,6613260,66.06,66.23,209865,267993,92745,111170,11,10,22,20,45,21,4186276,43,9 + 12 part,258593,93.757,1.063,0,485.78,9.98,481812,6207203,90192,92784,50973,54856,21,20,45,42
9138,134,AES-1R,1,149,79,57,49,45,39,6867933,6839030,6794837,6747900,6671867,6428157,98,588668,6852195,6343337,66.06,66.51,267993,268370,92745,130215,10,9,21,18,35,17,3881819,29,23 + 21 part,445151,95.287,1.06,0,455.28,10.8,420928,6049422,103955,123194,49704,55967,19,16,43,36
9138,134,ATCC_27853,1,164,90,66,55,48,41,6869205,6838886,6791120,6724026,6592741,6316073,109,454899,6852051,6827737,66.06,66.11,200368,200368,90671,90671,11,11,24,24,54,24,4322223,42,17 + 18 part,240988,90.868,1.066,0,516.34,11.75,270047,6211769,90841,90841,38522,39080,23,23,50,49
9138,134,B136-33,1,154,81,59,49,45,39,6869058,6839099,6794906,6734541,6658523,6419862,100,588668,6852264,6421010,66.06,66.42,267993,268370,92745,130207,10,9,21,18,61,27,5285951,58,9 + 19 part,283625,94.051,1.088,0,975.85,19.8,301645,6046750,75734,80610,37514,47487,26,24,58,50
9138,134,BAMCPA07-48,1,148,78,57,49,45,39,6867398,6838447,6794814,6747877,6671859,6428156,98,588668,6852040,7021552,66.06,66.03,267993,209865,92745,90598,10,11,21,23,70,29,5008392,47,8 + 12 part,182430,88.385,1.075,0,963.85,23.06,270222,6212942,70684,70407,35155,34046,25,26,57,60
9138,134,Carb01_63,1,146,78,57,49,45,39,6866839,6838452,6794818,6747881,6671848,6428138,99,588668,6852612,7497593,66.06,65.6,267993,200368,92745,77688,10,12,21,27,73,32,5329397,51,20 + 10 part,273783,82.482,1.064,0,550.71,13.55,357548,6190076,83047,71308,34006,22652,24,28,55,72
9138,134,clc,0,217,99,69,61,53,42,6864324,6823568,6748214,6695840,6536587,6115513,118,560708,6837070,6264404,66.06,66.56,161158,170089,90779,100363,13,12,28,24,43,23,3986008,48,10 + 17 part,400449,95.845,1.072,34.62,473.63,10.81,228092,6010950,78062,100363,35137,48701,26,22,57,47
9138,134,Cu1510,1,153,81,59,49,45,39,6868665,6839030,6794837,6734472,6658454,6419892,100,588668,6852195,6123018,66.06,66.65,267993,268370,92745,131342,10,9,21,17,73,34,5499595,88,23 + 28 part,400424,94.794,1.112,0,935.23,28.63,305975,5806883,61643,68895,28725,39390,29,23,66,51
9138,134,DHS01,1,143,77,54,46,42,37,6867151,6840219,6794691,6747754,6671721,6472000,95,588668,6852524,7055752,66.06,65.76,280618,270357,111170,90672,9,10,19,21,17,12,3613668,2,4 + 7 part,221965,90.934,1.033,0,9.01,0.62,420934,6442487,162363,162363,65149,64361,13,13,30,32
9138,134,DK2,1,153,82,59,50,46,39,6868362,6839023,6793823,6741739,6665706,6394156,101,588668,6852188,6402658,66.06,66.27,267993,268370,92745,130215,10,9,21,18,54,22,4430440,45,25 + 18 part,407261,94.133,1.069,0,521.45,12.29,318451,6032385,83209,90841,38440,49036,21,19,50,43
9138,134,DSM_50071,1,147,79,58,49,45,39,6866757,6838537,6794903,6742819,6666786,6428147,99,588668,6852130,6317050,66.06,66.52,267993,268370,92745,130216,10,9,21,18,31,18,3796483,32,16 + 19 part,432584,96.038,1.058,0,449.73,9.46,349875,6072921,112899,119695,49704,60976,19,16,42,35
9138,134,F22031,1,146,78,57,48,44,39,6866717,6838497,6794863,6739645,6663612,6463891,98,588668,6852090,6603099,66.06,66.22,267993,267993,111170,130215,10,10,21,19,46,20,4163356,46,7 + 17 part,345368,91.516,1.077,0,459.09,9.7,349650,6048578,85233,89438,45890,49431,23,21,49,46
