StrainID,Assembly,Hybrid,Coverage,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,UnalignedLength,GenomeFraction,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9137,DHS01,1,185,74,662138,6227777,7055752,66.5,65.76,254750,232238,139671,91064,7,9,15,21,49,20,4512039,31,138228,82.328,479.63,10.33,341084,5813416,107584,76902,55617,30040,18,23,39,54
9137,DK2,1,185,76,662138,6228359,6402658,66.5,66.27,254750,254750,139671,121695,7,7,15,16,33,20,4072794,49,97744,91.956,494.56,10.67,659956,5893139,150301,147922,71028,56047,12,13,27,30
9137,DSM_50071,1,185,75,662138,6227769,6317050,66.5,66.52,254750,254750,115577,115577,7,7,16,16,37,17,4590724,40,39618,94.472,492.46,9.85,362731,5973298,119226,117632,56202,56101,17,18,36,37
9137,F22031,1,185,76,662138,6227891,6603099,66.5,66.22,254750,234498,115577,109372,7,8,16,18,50,23,4952156,49,54817,89.59,499.69,10.33,454649,5920775,107584,101316,52414,45891,15,17,35,41
9137,F23197,1,185,74,662138,6227661,6535112,66.5,66.21,254750,234498,139671,115577,7,8,15,17,40,21,4380038,41,63296,90.719,528.17,12.08,375184,5933406,132035,113891,69250,54859,15,16,33,37
9137,F30658,1,185,76,662138,6228345,7273258,66.5,65.76,234498,209554,131798,71028,8,10,16,24,54,25,4956355,45,57295,81.152,508.38,11.52,375537,5907976,121271,113528,55530,28834,18,22,36,54
9137,F63912,1,185,75,662138,6227924,6641519,66.5,66.23,254750,234498,115577,109372,7,8,16,18,39,18,4672736,30,52936,90.128,486.98,11.04,362731,5990930,115046,106660,61210,50274,16,18,35,40
9137,F9670,1,185,75,662138,6227772,6794354,66.5,66.15,254750,234498,115577,106417,7,8,16,19,51,25,4987975,36,35264,87.465,470.12,13.41,375037,5948037,112143,101316,53625,44215,16,19,36,45
9137,F9676,1,185,74,662138,6227774,6368008,66.5,66.47,254750,254750,139671,122659,7,7,15,16,35,18,4017313,38,54198,93.341,477.34,11.47,375184,5949736,121676,119752,69481,59607,15,16,32,34
9137,FRD1,1,185,75,662138,6227779,6712339,66.5,66.09,234498,232238,131798,109372,8,9,16,19,50,23,4741773,42,58422,88.003,497.54,15.63,527988,5912169,124821,122136,55377,47572,16,18,33,40
9137,H27930,1,185,75,662138,6227772,6598021,66.5,66.23,254750,234498,115577,109372,7,8,16,18,48,24,5049655,33,63432,89.392,489.56,11,454667,5903736,121682,98204,49716,45859,15,17,36,42
9137,H47921,1,185,75,662138,6227772,6836415,66.5,66.07,254750,234498,115577,97934,7,8,16,20,66,25,4943600,34,34843,86.55,642.18,13.22,362731,5921891,105895,102972,51127,37492,19,22,40,49
9137,H5708,1,185,76,662138,6227781,6351710,66.5,66.5,234498,234498,115577,115577,8,8,17,17,37,19,4466833,46,54329,93.255,508.25,11.24,537971,5927660,119752,119752,62185,55377,15,15,32,33
9137,idba,0,185,85,655180,6225058,6264404,66.5,66.56,203263,203263,99721,98877,9,9,20,21,40,24,4391423,30,96055,94.363,495.38,11.03,548042,5915098,107582,107582,48987,48275,19,19,40,41
9137,idba_ud,0,185,87,655180,6227967,6264404,66.5,66.56,209554,209554,99724,99724,9,9,20,20,40,24,4599881,34,93461,94.364,496.06,11.06,548042,5918625,107582,107582,55021,54161,19,19,39,40
9137,IOMTU_133,1,185,75,662138,6227910,6897018,66.5,65.98,254750,234498,115577,97934,7,8,16,20,70,28,5269028,54,35500,85.984,976.69,19.68,524929,5936405,104110,82913,45290,31020,18,22,43,56
9137,LES431,1,185,76,662138,6228389,6550070,66.5,66.34,254750,234498,115577,109372,7,8,16,18,35,18,4009975,29,63112,90.52,444.43,10.12,375183,5935407,121816,116708,71028,55745,15,16,32,36
9137,LESB58,1,185,76,662138,6228389,6601757,66.5,66.3,254750,234498,115577,109372,7,8,16,18,38,20,4092573,28,63112,89.814,444.37,9.73,375183,5935152,121816,116840,69481,55745,15,16,32,36
9137,M1608,1,185,75,662138,6227910,6475385,66.5,65.96,254750,234498,115577,112522,7,8,16,17,70,28,5148922,49,369064,86.362,950.27,20.1,651389,5599344,93384,83217,32960,28345,17,19,46,52
9137,M18,1,185,74,662138,6227774,6327754,66.5,66.5,254750,254750,139671,122659,7,7,15,16,41,20,4494150,35,38280,93.993,477.6,10.88,342417,5952416,124821,120792,59607,56093,15,16,33,34
9137,M37351,1,185,75,662138,6227910,6897231,66.5,65.97,254750,234498,115577,97934,7,8,16,20,76,31,5500730,56,56029,85.469,963.56,19.56,651383,5899419,93318,76568,38410,28345,18,22,44,59
9137,MTB-1,1,185,75,662138,6227903,6580038,66.5,66.24,254750,234498,115577,109372,7,8,16,18,53,24,5027239,56,41673,90.222,974.3,19.57,537980,5942108,112220,111061,47920,41626,16,17,37,43
9137,N17-1,1,185,74,662138,6227776,6370730,66.5,66.41,254750,254750,139671,122659,7,7,15,16,39,19,4420802,35,62335,92.929,489.2,9.75,362729,5925965,141160,141160,59607,56047,15,15,32,34
9137,NCGM_1900,1,185,75,662138,6227907,6814936,66.5,65.98,254750,234498,115577,97934,7,8,16,20,75,26,5246165,58,36282,85.313,973.09,19.8,263833,5820424,82913,75313,42339,28340,22,26,49,62
9137,NCGM_1984,1,185,75,662138,6227907,6850954,66.5,65.96,254750,234498,115577,97934,7,8,16,20,74,26,5246165,58,36282,84.865,972.73,19.61,263833,5820143,82913,75313,42339,27208,22,26,49,63
9137,NCGM257,1,185,74,662138,6227315,7090694,66.5,65.91,254750,232238,115577,76745,7,9,16,22,64,29,5451221,56,36897,83.994,1001.3,21.07,276072,5960455,96406,76625,47920,31377,22,27,45,62
9137,NCTC10332,1,185,75,662138,6227769,6316979,66.5,66.52,254750,254750,115577,115577,7,7,16,16,36,16,4560567,40,42249,94.471,492.47,11.93,362731,5973008,119226,117632,56202,56101,17,18,36,37
9137,PA1,1,185,75,662138,6227771,6498072,66.5,66.35,254750,234498,115577,112401,7,8,16,17,45,21,4750385,33,39640,91.299,533.22,10.59,382266,5937635,113070,112344,55377,49546,15,16,33,37
9137,PA1R,1,185,75,662138,6227771,6309305,66.5,66.29,254750,254750,115577,115577,7,7,16,16,41,18,4398577,34,269205,90.61,520.46,10.34,382266,5724221,112344,112344,49546,48987,16,16,35,36
9137,PA1RG,1,185,75,662138,6227771,6500439,66.5,66.34,254750,234498,115577,112401,7,8,16,17,45,22,4984883,32,39640,91.261,528.11,10.5,382266,5937515,113070,112344,55377,49546,15,16,33,37
9137,PA7,1,185,84,655180,6228200,6588339,66.5,66.45,209554,209554,115577,99724,9,9,18,21,12,6,724954,10,4159762,26.633,3826.36,124.64,97414,1757970,0,0,0,0,0,0,0,0
9137,PAO1,1,185,75,662138,6227771,6264404,66.5,66.56,254750,254750,115577,115577,7,7,16,16,42,23,5053307,35,57438,94.366,483.99,11.08,548042,5918568,113000,113000,69271,69271,16,16,35,35
9137,PAO1_Orsay,1,185,75,662138,6227771,6276469,66.5,66.54,254750,254750,115577,115577,7,7,16,16,43,24,5124335,34,57438,94.182,496.57,10.61,548042,5918315,113000,113000,56202,56202,16,16,35,35
9137,RP73,1,185,75,662138,6227924,6342034,66.5,66.46,254750,254750,115577,115577,7,7,16,16,35,18,4557822,32,52383,93.884,481.61,11.22,336775,5961441,116982,116982,71028,69481,17,17,34,35
9137,S86968,1,185,75,662138,6227773,6951288,66.5,66.04,254750,232238,115577,91064,7,9,16,21,62,26,5140232,34,35264,84.463,468.96,9.95,341125,5877685,104446,80517,47263,32611,18,22,41,54
9137,SCV20265,1,185,76,662138,6228337,6725183,66.5,66.25,254750,234498,115577,106417,7,8,16,19,41,20,4459724,43,53573,88.782,489.99,9.88,538063,5975270,111888,106417,59479,52414,17,19,35,42
9137,sga,0,185,178,234323,6233318,6264404,66.49,66.56,80475,80475,43700,43700,25,25,54,54,32,27,2166877,31,192283,94.34,497.61,11,228316,5922727,55104,55104,29318,29183,33,33,71,72
9137,sgvi,0,185,59,662162,6244770,6264404,66.49,66.56,254990,254990,174093,174093,8,8,15,15,46,22,5038644,38,37527,94.58,500.87,11.12,547946,5934722,110605,110605,64638,64638,18,18,37,37
9137,SJTD-1,1,185,74,662138,6227176,6243825,66.5,66.5,254750,254750,115577,115577,7,7,16,16,24,18,4418525,43,52026,95.187,455.4,9.73,343585,5949688,138033,138033,72049,71517,13,13,28,29
9137,soapdenovo2,0,185,3979,7552,5242125,6264404,66.41,66.56,1547,1314,990,705,1091,1450,2157,3074,12,12,26608,9,265491,79.281,472.31,8.92,7552,4971566,1466,1228,899,608,1131,1512,2272,3302
9137,T38079,1,185,75,662138,6227773,6809437,66.5,66.15,254750,234498,115577,106417,7,8,16,19,50,25,4987976,36,35264,87.292,470.23,10.43,375037,5949752,112143,106261,53625,44215,16,18,35,44
9137,T52373,1,185,74,662137,6227773,6322459,66.5,66.51,254750,254750,139671,122659,7,7,15,16,24,17,3397532,31,33599,95.476,437.51,11.35,560398,6041072,153757,153757,72049,71531,10,10,24,25
9137,T63266,1,185,74,662137,6227774,6456866,66.5,66.33,254750,234498,139671,115577,7,8,15,17,36,23,4540831,37,56892,91.129,475.11,11.51,375184,5889712,160146,141080,68251,55523,13,14,30,32
9137,UCBPP-PA14,1,185,75,662138,6227910,6537648,66.5,66.29,254750,234498,115577,109372,7,8,16,18,61,27,5309771,56,55719,89.808,988.63,20.88,651383,5876235,100435,99715,45891,42546,17,18,39,44
9137,USDA-ARS-USMARC-41639,1,185,74,662138,6227775,6364583,66.5,66.39,254750,254750,139671,122659,7,7,15,16,49,21,4800376,38,56916,93.14,483.79,10.36,438555,5933309,116770,114900,55441,54859,16,17,34,36
9137,VA-134,1,185,74,662138,6227776,6400418,66.5,66.42,254750,254750,139671,122659,7,7,15,16,35,17,4342140,33,38762,93.596,482.31,11,362731,5996148,134411,134411,58062,55377,15,15,33,35
9137,velvet_57,0,185,101,505161,6188760,6264404,66.57,66.56,133515,133515,72452,69653,15,15,30,31,38,22,3336192,43,116011,94.115,495.55,11.72,398202,5898816,80174,79475,41444,38402,23,24,50,51
9137,velvet_optimiser,0,185,118,406129,6239160,6264404,66.5,66.56,103773,103111,60029,58239,18,19,37,38,36,24,2753275,37,135820,94.508,500.49,11.47,399496,5930190,77739,77739,37076,35369,24,24,54,55
9137,velvet_parametrized,0,185,118,624964,6179453,6264404,66.6,66.56,106702,106702,54883,52826,15,15,33,34,37,24,3356089,47,118894,93.966,496.5,12.98,517675,5890115,79393,77435,37244,34589,23,24,52,54
9137,VRFPA04,1,185,78,662138,6228020,6818030,66.5,66.48,234498,209554,115577,97934,8,10,18,22,424,44,6087788,151,37008,83.371,967.04,28.92,78001,5695874,23593,20176,10517,6800,78,91,176,225
9137,W16407,1,185,75,662138,6227771,6829406,66.5,65.93,254750,234498,115577,97934,7,8,16,20,50,24,4571582,37,56136,87.266,494.26,12.74,375184,5965531,114841,104928,52127,38586,17,19,36,46
9137,W36662,1,185,75,662138,6228327,6804266,66.5,66.17,254750,234498,139671,106402,7,8,15,19,43,19,4422064,39,39484,87.475,479.55,10.16,537328,5957400,114574,106402,50274,45891,15,18,35,43
9137,W45909,1,185,75,662138,6227771,6803881,66.5,66.25,254750,234498,115577,106417,7,8,16,19,39,16,4125153,44,56477,87.003,493.02,11.22,375184,5924971,114746,107531,58098,47664,17,20,36,45
9137,W60856,1,185,75,662138,6227926,6907606,66.5,66.18,254750,234498,115577,97934,7,8,16,20,50,23,4970784,37,53813,86.054,460.24,11.2,341131,5950098,98326,76473,51747,41735,18,22,40,51
9137,X78812,1,185,76,662138,6227891,6371121,66.5,66.42,254750,254750,115577,115577,7,7,16,16,40,22,4835782,41,54846,93.581,490.53,11.24,362731,5967225,116872,116872,55521,55377,16,16,34,36
9137,YL84,1,185,74,662137,6227772,6433441,66.5,66.43,254750,254750,139671,122659,7,7,15,16,39,24,4827624,35,58332,92.507,497.41,10.35,362731,5956097,130697,130697,56101,53570,14,14,30,33
9138,12-4-4_59,1,134,100,588668,6852343,6431911,66.06,66.35,267993,268370,92745,130215,10,9,21,18,40,23,4538285,39,356998,93.338,461.14,9.33,349651,6009215,91183,98633,44118,50973,20,18,49,42
9138,8380,1,134,100,588668,6852040,6613260,66.06,66.23,209865,267993,92745,111170,11,10,22,20,45,21,4186276,43,258593,93.757,485.78,9.98,481812,6207203,90192,92784,50973,54856,21,20,45,42
9138,AES-1R,1,134,98,588668,6852195,6343337,66.06,66.51,267993,268370,92745,130215,10,9,21,18,35,17,3881819,29,445151,95.287,455.28,10.8,420928,6049422,103955,123194,49704,55967,19,16,43,36
9138,ATCC_27853,1,134,109,454899,6852051,6827737,66.06,66.11,200368,200368,90671,90671,11,11,24,24,54,24,4322223,42,240988,90.868,516.34,11.75,270047,6211769,90841,90841,38522,39080,23,23,50,49
9138,B136-33,1,134,100,588668,6852264,6421010,66.06,66.42,267993,268370,92745,130207,10,9,21,18,61,27,5285951,58,283625,94.051,975.85,19.8,301645,6046750,75734,80610,37514,47487,26,24,58,50
9138,BAMCPA07-48,1,134,98,588668,6852040,7021552,66.06,66.03,267993,209865,92745,90598,10,11,21,23,70,29,5008392,47,182430,88.385,963.85,23.06,270222,6212942,70684,70407,35155,34046,25,26,57,60
9138,Carb01_63,1,134,99,588668,6852612,7497593,66.06,65.6,267993,200368,92745,77688,10,12,21,27,73,32,5329397,51,273783,82.482,550.71,13.55,357548,6190076,83047,71308,34006,22652,24,28,55,72
9138,clc,0,134,118,560708,6837070,6264404,66.06,66.56,161158,170089,90779,100363,13,12,28,24,43,23,3986008,48,400449,95.845,473.63,10.81,228092,6010950,78062,100363,35137,48701,26,22,57,47
9138,Cu1510,1,134,100,588668,6852195,6123018,66.06,66.65,267993,268370,92745,131342,10,9,21,17,73,34,5499595,88,400424,94.794,935.23,28.63,305975,5806883,61643,68895,28725,39390,29,23,66,51
9138,DHS01,1,134,95,588668,6852524,7055752,66.06,65.76,280618,270357,111170,90672,9,10,19,21,17,12,3613668,2,221965,90.934,9.01,0.62,420934,6442487,162363,162363,65149,64361,13,13,30,32
9138,DK2,1,134,101,588668,6852188,6402658,66.06,66.27,267993,268370,92745,130215,10,9,21,18,54,22,4430440,45,407261,94.133,521.45,12.29,318451,6032385,83209,90841,38440,49036,21,19,50,43
9138,DSM_50071,1,134,99,588668,6852130,6317050,66.06,66.52,267993,268370,92745,130216,10,9,21,18,31,18,3796483,32,432584,96.038,449.73,9.46,349875,6072921,112899,119695,49704,60976,19,16,42,35
9138,F22031,1,134,98,588668,6852090,6603099,66.06,66.22,267993,267993,111170,130215,10,10,21,19,46,20,4163356,46,345368,91.516,459.09,9.7,349650,6048578,85233,89438,45890,49431,23,21,49,46
9138,F23197,1,134,98,588668,6852214,6535112,66.06,66.21,267993,267993,92745,119807,10,10,21,19,40,21,4375323,46,396349,92.773,538.74,12.37,302128,6067337,100931,104363,45888,51038,21,19,47,42
9138,F30658,1,134,98,588668,6852169,7273258,66.06,65.76,267993,209865,92745,90292,10,11,21,25,64,27,4875446,39,198692,85.785,581.68,14.83,357885,6244971,89132,83209,41489,32177,21,24,49,58
9138,F63912,1,134,99,588668,6852358,6641519,66.06,66.23,267993,267993,92745,111170,10,10,21,20,49,22,4635047,44,280874,93.26,493.18,11.01,357642,6198606,93336,99189,49030,50973,21,20,47,44
9138,F9670,1,134,98,588668,6852189,6794354,66.06,66.15,267993,267993,92745,92745,10,10,21,21,50,21,4374255,47,272858,92.54,510.44,15.71,302128,6292946,92745,92745,45890,49431,21,21,46,45
9138,F9676,1,134,98,588668,6852066,6368008,66.06,66.47,267993,268370,92745,130215,10,9,21,18,32,19,3844715,33,341842,95.816,439.21,9.55,350344,6109135,121288,127603,49431,63217,17,15,40,34
9138,FRD1,1,134,99,588666,6852267,6712339,66.06,66.09,267993,267993,92745,111170,10,10,21,20,51,25,4836745,34,242205,91.908,509.48,16.52,357762,6174884,90180,96377,45890,47409,21,20,47,45
9138,H27930,1,134,97,588668,6852070,6598021,66.06,66.23,267993,267993,111170,130215,10,10,21,19,48,24,4705244,38,299337,91.847,487.04,11.14,270349,6067721,90292,90841,45890,49704,23,22,50,46
9138,H47921,1,134,99,588668,6852209,6836415,66.06,66.07,267993,267993,92745,92745,10,10,21,21,63,29,4791319,34,257418,89.452,625.4,12.54,349872,6118989,90292,90292,37514,37514,20,20,49,49
9138,H5708,1,134,101,588668,6852028,6351710,66.06,66.5,267993,268370,92745,130215,10,9,21,18,34,18,3716486,37,371294,94.859,483.77,10.44,357844,6030331,90598,104910,47419,54809,18,15,44,37
9138,idba,0,134,126,363066,6845571,6264404,66.06,66.56,131099,133763,62844,77452,15,13,35,28,30,18,2812194,34,604803,96.058,471.85,10.65,241340,6023303,69977,83181,33312,43487,27,23,62,50
9138,idba_ud,0,134,121,519683,6852225,6264404,66.06,66.56,136583,165609,79595,92745,13,11,28,23,30,18,3182845,33,611546,96.108,471.65,10.7,241340,6026802,94563,110506,38522,51265,25,22,54,44
9138,IOMTU_133,1,134,99,588668,6852293,6897018,66.06,65.98,267993,267993,92745,90671,10,10,21,22,65,28,5073750,62,326810,87.177,988.42,20.27,299197,6017356,68922,68922,31194,30883,26,26,61,62
9138,LES431,1,134,98,588668,6852219,6550070,66.06,66.34,267993,270357,92745,119807,10,9,20,18,40,20,4520354,33,248137,92.718,420.61,10.19,349485,6078892,92745,104446,47671,51056,20,18,46,42
9138,LESB58,1,134,98,588668,6852219,6601757,66.06,66.3,267993,270357,92745,111170,10,9,20,19,42,22,4624595,32,247135,91.98,420.3,9.8,349485,6077774,92745,94276,47531,50783,20,19,47,43
9138,M1608,1,134,101,588668,6852319,6475385,66.06,65.96,267993,268370,90671,119807,10,9,22,19,77,30,5202745,50,581666,89.096,957.08,20.7,303870,5774689,65551,68626,23124,30116,28,25,70,60
9138,M18,1,134,99,588668,6852316,6327754,66.06,66.5,267361,267993,92745,130215,10,9,21,18,32,15,3589761,32,417627,94.802,439.55,9.35,348105,6004653,99372,119807,44228,58131,18,16,44,36
9138,M37351,1,134,99,588668,6852288,6897231,66.06,65.97,267993,267993,92745,90671,10,10,21,22,85,36,5698611,61,214683,88.355,974.69,20.3,303870,6099263,65930,65930,30116,29394,28,28,65,66
9138,MTB-1,1,134,101,588668,6852658,6580038,66.06,66.24,209871,267993,92745,111170,11,10,22,20,60,28,5081673,54,300353,91.576,985.77,20.93,357651,6032168,70407,71943,35744,39651,25,23,58,52
9138,N17-1,1,134,98,588668,6852204,6370730,66.06,66.41,267993,268370,92745,130215,10,9,21,18,23,13,3178225,37,384807,95.625,459.91,10.29,420370,6098476,129745,130487,58163,69881,15,13,35,30
9138,NCGM_1900,1,134,99,588668,6852198,6814936,66.06,65.98,267993,267993,92745,92745,10,10,21,21,74,32,5725305,50,361888,86.418,963.22,20.19,260941,5893679,64266,64266,27206,27685,28,28,67,66
9138,NCGM_1984,1,134,99,588668,6852198,6850954,66.06,65.96,267993,267993,92745,92745,10,10,21,21,74,32,5725305,50,361888,85.964,963.25,19.97,260941,5893679,64266,64266,27206,27206,28,28,67,67
9138,NCGM257,1,134,100,588668,6852074,7090694,66.06,65.91,267993,209871,92745,90582,10,11,21,23,72,34,5801112,65,244853,85.924,1004.63,20.86,260309,6099359,68546,66794,35744,34006,30,32,63,68
9138,NCTC10332,1,134,99,588667,6852129,6316979,66.06,66.52,267993,268370,92745,130216,10,9,21,18,31,18,3796482,31,434706,96.034,453.18,11.46,349875,6072259,112899,119695,49704,60976,19,16,42,35
9138,PA1,1,134,99,588668,6852168,6498072,66.06,66.35,267993,267993,92745,119807,10,10,21,19,51,20,4626004,39,314797,93.155,531.22,11.5,277140,6057938,85840,90944,49036,51920,23,21,49,44
9138,PA1R,1,134,101,588668,6852225,6309305,66.06,66.29,267993,268370,90671,130215,10,9,22,18,47,18,4289258,39,473470,92.473,531.07,11.31,277140,5841208,83181,92745,34666,51056,22,19,51,42
9138,PA1RG,1,134,99,588668,6852168,6500439,66.06,66.34,267993,267993,92745,119807,10,10,21,19,51,19,4355647,39,314453,93.121,524.64,11.3,277140,6058282,83209,90292,49036,51920,23,21,49,44
9138,PA7,1,134,119,454899,6852737,6588339,66.06,66.45,165609,197508,81820,90671,12,11,27,24,15,9,645760,10,4938540,25.368,3711.07,119.07,82500,1675590,0,0,0,0,0,0,0,0
9138,PAO1,1,134,99,588668,6852218,6264404,66.06,66.56,267993,268370,92745,131342,10,9,21,17,34,18,4077368,34,423182,96.103,471.11,10.7,302128,6026489,106268,113156,48897,58164,21,18,46,37
9138,PAO1_Orsay,1,134,99,588668,6852287,6276469,66.06,66.54,267993,268370,92745,130215,10,9,21,18,34,18,4077374,35,415602,95.983,473.69,10.39,302128,6029918,106257,113156,48897,56181,21,18,46,38
9138,RP73,1,134,99,588668,6852358,6342034,66.06,66.46,267993,268370,92745,130215,10,9,21,18,39,21,4518791,42,281594,95.861,498.85,11.6,357642,6084318,99372,116558,49431,55230,21,18,46,39
9138,S86968,1,134,98,588668,6852177,6951288,66.06,66.04,267993,267993,92745,90671,10,10,21,22,72,30,5336581,42,229234,89.55,519.54,12.95,293325,6231179,80497,80497,37630,35744,24,24,54,56
9138,SCV20265,1,134,98,588668,6852229,6725183,66.06,66.25,267993,267993,111170,119807,10,10,21,20,48,24,4556962,35,228947,93.11,472.69,9.98,319550,6268784,98421,104910,51056,54845,22,21,46,44
9138,sga,0,134,260,210695,6858682,6264404,66.06,66.56,49334,54643,32777,38419,44,38,85,72,24,19,1209036,31,752334,96.092,471.5,10.48,158289,6036202,39858,45839,18285,23876,54,47,114,94
9138,sgvi,0,134,78,619018,6866322,6264404,66.05,66.56,267523,268839,107069,123899,9,8,22,18,46,21,4266194,36,222940,96.277,476.19,10.74,241340,6040982,104418,114871,40037,53049,24,21,51,41
9138,SJTD-1,1,134,101,588668,6852078,6243825,66.06,66.5,209865,267993,92745,130215,11,9,22,18,36,20,3684439,35,371469,95.883,465.11,9.37,337966,5993191,98007,123194,43989,60983,19,16,44,35
9138,soapdenovo2,0,134,261,143211,6816835,6264404,66.07,66.56,52655,54797,28643,36215,41,36,83,70,28,21,1637900,30,665110,95.662,467.47,10.26,127331,5997520,39029,42658,17791,21525,52,46,117,96
9138,T38079,1,134,99,588668,6852191,6809437,66.06,66.15,267993,267993,90671,90671,10,10,22,22,49,22,4374258,44,274636,92.348,510.67,12.44,302128,6293388,92745,92745,45890,49431,20,20,45,44
9138,T52373,1,134,99,588668,6852216,6322459,66.06,66.51,267993,268370,92745,130215,10,9,21,18,33,18,4243133,35,367049,94.838,474.38,11.99,357902,6001645,92570,104446,47409,56995,20,17,46,38
9138,T63266,1,134,99,588668,6852170,6456866,66.06,66.33,267993,268370,111170,130215,10,9,21,19,35,19,3897696,30,313622,94.196,469.29,11.51,433390,6086436,115457,120347,51275,64370,18,16,40,35
9138,UCBPP-PA14,1,134,100,454282,6852285,6537648,66.06,66.29,260374,260374,92745,119807,11,11,22,20,66,29,5289688,59,291171,91.526,999.24,21.41,306257,5988583,68626,71230,31179,34484,27,25,62,55
